# [FABLE-5] sq-iwulr GOLDEN truth-table: planar coordinate-space distances (a\tb\tdistance)
# Captured OFFLINE by bench/geo/function-golden/capture.py — DO NOT regenerate in CI.
# Oracle: GEOS 3.13.1 via shapely 2.1.2 (planar/Cartesian over lon-lat coordinates, CRS84).
# Captured: 2026-07-12
pt_corner	sq_overlap	0.0
pt_corner	sq_touch	0.0
pt_corner	sq_corner	0.0
pt_corner	sq_far	20.615528128088304
pt_corner	sq_equal	0.0
pt_corner	poly_hole	5.0
pt_corner	mpt	1.4142135623730951
pt_corner	mline	7.0710678118654755
pt_corner	mpoly	2.8284271247461903
line_diag	pt_a	0.0
line_diag	pt_far	49.49747468305833
line_diag	pt_edge	3.5355339059327378
line_diag	pt_corner	7.0710678118654755
line_diag	line_diag	0.0
line_diag	line_horiz	0.0
line_diag	line_vert	0.0
line_diag	line_edge	0.0
line_diag	line_far	35.35533905932738
line_diag	sq_big	0.0
line_diag	sq_small	0.0
line_diag	sq_overlap	0.0
line_diag	sq_touch	5.0
line_diag	sq_corner	7.0710678118654755
line_diag	sq_far	25.0
line_diag	sq_equal	0.0
line_diag	poly_hole	0.0
line_diag	mpt	0.0
line_diag	mline	0.0
line_diag	mpoly	0.0
line_horiz	pt_a	0.0
line_horiz	pt_far	48.41487374764082
line_horiz	pt_edge	3.0
line_horiz	pt_corner	8.0
line_horiz	line_diag	0.0
line_horiz	line_horiz	0.0
line_horiz	line_vert	0.0
line_horiz	line_edge	2.0
line_horiz	line_far	34.40930106817051
line_horiz	sq_big	0.0
line_horiz	sq_small	0.0
line_horiz	sq_overlap	3.0
line_horiz	sq_touch	0.0
line_horiz	sq_corner	8.0
line_horiz	sq_far	20.0
line_horiz	sq_equal	0.0
line_horiz	poly_hole	0.0
line_horiz	mpt	1.0
line_horiz	mline	0.0
line_horiz	mpoly	0.0
line_vert	pt_a	2.0
line_vert	pt_far	53.150729063673246
line_vert	pt_edge	0.0
line_vert	pt_corner	11.180339887498949
line_vert	line_diag	0.0
line_vert	line_horiz	0.0
line_vert	line_vert	0.0
line_vert	line_edge	0.0
line_vert	line_far	39.05124837953327
line_vert	sq_big	0.0
line_vert	sq_small	2.0
line_vert	sq_overlap	5.0
line_vert	sq_touch	10.0
line_vert	sq_corner	11.180339887498949
line_vert	sq_far	30.0
line_vert	sq_equal	0.0
line_vert	poly_hole	0.0
line_vert	mpt	1.0
line_vert	mline	0.0
line_vert	mpoly	0.0
line_edge	pt_a	2.0
line_edge	pt_far	50.0
line_edge	pt_edge	5.0
line_edge	pt_corner	10.0
line_edge	line_diag	0.0
line_edge	line_horiz	2.0
line_edge	line_vert	0.0
line_edge	line_edge	0.0
line_edge	line_far	36.05551275463989
line_edge	sq_big	0.0
line_edge	sq_small	2.0
line_edge	sq_overlap	5.0
line_edge	sq_touch	0.0
line_edge	sq_corner	10.0
line_edge	sq_far	20.0
line_edge	sq_equal	0.0
line_edge	poly_hole	0.0
line_edge	mpt	1.0
line_edge	mline	0.0
line_edge	mpoly	0.0
line_far	pt_a	39.59797974644666
line_far	pt_far	0.0
line_far	pt_edge	39.05124837953327
line_far	pt_corner	28.284271247461902
line_far	line_diag	35.35533905932738
line_far	line_horiz	34.40930106817051
line_far	line_vert	39.05124837953327
line_far	line_edge	36.05551275463989
line_far	line_far	0.0
line_far	sq_big	28.284271247461902
line_far	sq_small	36.76955262170047
line_far	sq_overlap	21.213203435596427
line_far	sq_touch	22.360679774997898
line_far	sq_corner	25.45584412271571
line_far	sq_far	25.0
line_far	sq_equal	28.284271247461902
line_far	poly_hole	14.142135623730951
line_far	mpt	26.870057685088806
line_far	mline	7.0710678118654755
line_far	mpoly	31.11269837220809
sq_big	pt_a	0.0
sq_big	pt_far	42.42640687119285
sq_big	pt_edge	0.0
sq_big	pt_corner	0.0
sq_big	line_diag	0.0
sq_big	line_horiz	0.0
sq_big	line_vert	0.0
sq_big	line_edge	0.0
sq_big	line_far	28.284271247461902
sq_big	sq_big	0.0
sq_big	sq_small	0.0
sq_big	sq_overlap	0.0
sq_big	sq_touch	0.0
sq_big	sq_corner	0.0
sq_big	sq_far	20.0
sq_big	sq_equal	0.0
sq_big	poly_hole	0.0
sq_big	mpt	0.0
sq_big	mline	0.0
sq_big	mpoly	0.0
sq_small	pt_a	0.0
sq_small	pt_far	50.91168824543142
sq_small	pt_edge	2.23606797749979
sq_small	pt_corner	8.48528137423857
sq_small	line_diag	0.0
sq_small	line_horiz	0.0
sq_small	line_vert	2.0
sq_small	line_edge	2.0
sq_small	line_far	36.76955262170047
sq_small	sq_big	0.0
sq_small	sq_small	0.0
sq_small	sq_overlap	1.4142135623730951
sq_small	sq_touch	6.0
sq_small	sq_corner	8.48528137423857
sq_small	sq_far	26.0
sq_small	sq_equal	0.0
sq_small	poly_hole	0.0
sq_small	mpt	1.4142135623730951
sq_small	mline	0.0
sq_small	mpoly	0.0
sq_overlap	pt_a	4.242640687119285
sq_overlap	pt_far	35.35533905932738
sq_overlap	pt_edge	5.0
sq_overlap	pt_corner	0.0
sq_overlap	line_diag	0.0
sq_overlap	line_horiz	3.0
sq_overlap	line_vert	5.0
sq_overlap	line_edge	5.0
sq_overlap	line_far	21.213203435596427
sq_overlap	sq_big	0.0
sq_overlap	sq_small	1.4142135623730951
sq_overlap	sq_overlap	0.0
sq_overlap	sq_touch	0.0
sq_overlap	sq_corner	0.0
sq_overlap	sq_far	15.0
sq_overlap	sq_equal	0.0
sq_overlap	poly_hole	0.0
sq_overlap	mpt	0.0
sq_overlap	mline	0.0
sq_overlap	mpoly	0.0
sq_touch	pt_a	8.0
sq_touch	pt_far	36.05551275463989
sq_touch	pt_edge	10.0
sq_touch	pt_corner	0.0
sq_touch	line_diag	5.0
sq_touch	line_horiz	0.0
sq_touch	line_vert	10.0
sq_touch	line_edge	0.0
sq_touch	line_far	22.360679774997898
sq_touch	sq_big	0.0
sq_touch	sq_small	6.0
sq_touch	sq_overlap	0.0
sq_touch	sq_touch	0.0
sq_touch	sq_corner	0.0
sq_touch	sq_far	10.0
sq_touch	sq_equal	0.0
sq_touch	poly_hole	0.0
sq_touch	mpt	1.0
sq_touch	mline	5.0
sq_touch	mpoly	2.0
sq_corner	pt_a	11.313708498984761
sq_corner	pt_far	39.59797974644666
sq_corner	pt_edge	11.180339887498949
sq_corner	pt_corner	0.0
sq_corner	line_diag	7.0710678118654755
sq_corner	line_horiz	8.0
sq_corner	line_vert	11.180339887498949
sq_corner	line_edge	10.0
sq_corner	line_far	25.45584412271571
sq_corner	sq_big	0.0
sq_corner	sq_small	8.48528137423857
sq_corner	sq_overlap	0.0
sq_corner	sq_touch	0.0
sq_corner	sq_corner	0.0
sq_corner	sq_far	18.681541692269406
sq_corner	sq_equal	0.0
sq_corner	poly_hole	3.0
sq_corner	mpt	0.0
sq_corner	mline	7.0710678118654755
sq_corner	mpoly	2.8284271247461903
sq_far	pt_a	28.0
sq_far	pt_far	35.35533905932738
sq_far	pt_edge	30.0
sq_far	pt_corner	20.615528128088304
sq_far	line_diag	25.0
sq_far	line_horiz	20.0
sq_far	line_vert	30.0
sq_far	line_edge	20.0
sq_far	line_far	25.0
sq_far	sq_big	20.0
sq_far	sq_small	26.0
sq_far	sq_overlap	15.0
sq_far	sq_touch	10.0
sq_far	sq_corner	18.681541692269406
sq_far	sq_far	0.0
sq_far	sq_equal	20.0
sq_far	poly_hole	10.0
sq_far	mpt	19.924858845171276
sq_far	mline	18.027756377319946
sq_far	mpoly	22.0
sq_equal	pt_a	0.0
sq_equal	pt_far	42.42640687119285
sq_equal	pt_edge	0.0
sq_equal	pt_corner	0.0
sq_equal	line_diag	0.0
sq_equal	line_horiz	0.0
sq_equal	line_vert	0.0
sq_equal	line_edge	0.0
sq_equal	line_far	28.284271247461902
sq_equal	sq_big	0.0
sq_equal	sq_small	0.0
sq_equal	sq_overlap	0.0
sq_equal	sq_touch	0.0
sq_equal	sq_corner	0.0
sq_equal	sq_far	20.0
sq_equal	sq_equal	0.0
sq_equal	poly_hole	0.0
sq_equal	mpt	0.0
sq_equal	mline	0.0
sq_equal	mpoly	0.0
poly_hole	pt_a	0.0
poly_hole	pt_far	28.284271247461902
poly_hole	pt_edge	0.0
poly_hole	pt_corner	5.0
poly_hole	line_diag	0.0
poly_hole	line_horiz	0.0
poly_hole	line_vert	0.0
poly_hole	line_edge	0.0
poly_hole	line_far	14.142135623730951
poly_hole	sq_big	0.0
poly_hole	sq_small	0.0
poly_hole	sq_overlap	0.0
poly_hole	sq_touch	0.0
poly_hole	sq_corner	3.0
poly_hole	sq_far	10.0
poly_hole	sq_equal	0.0
poly_hole	poly_hole	0.0
poly_hole	mpt	0.0
poly_hole	mline	0.0
poly_hole	mpoly	0.0
mpt	pt_a	1.4142135623730951
mpt	pt_far	41.012193308819754
mpt	pt_edge	4.123105625617661
mpt	pt_corner	1.4142135623730951
mpt	line_diag	0.0
mpt	line_horiz	1.0
mpt	line_vert	1.0
mpt	line_edge	1.0
mpt	line_far	26.870057685088806
mpt	sq_big	0.0
mpt	sq_small	1.4142135623730951
mpt	sq_overlap	0.0
mpt	sq_touch	1.0
mpt	sq_corner	0.0
mpt	sq_far	19.924858845171276
mpt	sq_equal	0.0
mpt	poly_hole	0.0
mpt	mpt	0.0
mpt	mline	0.0
mpt	mpoly	0.0
mline	pt_a	0.0
mline	pt_far	21.213203435596427
mline	pt_edge	3.5355339059327378
mline	pt_corner	7.0710678118654755
mline	line_diag	0.0
mline	line_horiz	0.0
mline	line_vert	0.0
mline	line_edge	0.0
mline	line_far	7.0710678118654755
mline	sq_big	0.0
mline	sq_small	0.0
mline	sq_overlap	0.0
mline	sq_touch	5.0
mline	sq_corner	7.0710678118654755
mline	sq_far	18.027756377319946
mline	sq_equal	0.0
mline	poly_hole	0.0
mline	mpt	0.0
mline	mline	0.0
mline	mpoly	0.0
mpoly	pt_a	0.0
mpoly	pt_far	45.254833995939045
mpoly	pt_edge	2.0
mpoly	pt_corner	2.8284271247461903
mpoly	line_diag	0.0
mpoly	line_horiz	0.0
mpoly	line_vert	0.0
mpoly	line_edge	0.0
mpoly	line_far	31.11269837220809
mpoly	sq_big	0.0
mpoly	sq_small	0.0
mpoly	sq_overlap	0.0
mpoly	sq_touch	2.0
mpoly	sq_corner	2.8284271247461903
mpoly	sq_far	22.0
mpoly	sq_equal	0.0
mpoly	poly_hole	0.0
mpoly	mpt	0.0
mpoly	mline	0.0
mpoly	mpoly	0.0
