# [FABLE-5] sq-iwulr GOLDEN truth-table: DE-9IM intersection matrices (a\tb\tmatrix)
# Captured OFFLINE by bench/geo/function-golden/capture.py — DO NOT regenerate in CI.
# Oracle: GEOS 3.13.1 via shapely 2.1.2 (planar/Cartesian over lon-lat coordinates, CRS84).
# Captured: 2026-07-12
sq_small	line_edge	FF2FF1102
sq_small	line_far	FF2FF1102
sq_small	sq_big	2FF1FF212
sq_small	sq_small	2FFF1FFF2
sq_small	sq_overlap	FF2FF1212
sq_small	sq_touch	FF2FF1212
sq_small	sq_corner	FF2FF1212
sq_small	sq_far	FF2FF1212
sq_small	sq_equal	2FF1FF212
sq_small	poly_hole	2FF1FF212
sq_small	mpt	FF2FF10F2
sq_small	mline	1F20F1102
sq_small	mpoly	212101212
sq_overlap	pt_a	FF2FF10F2
sq_overlap	pt_far	FF2FF10F2
sq_overlap	pt_edge	FF2FF10F2
sq_overlap	pt_corner	0F2FF1FF2
sq_overlap	line_diag	FF2F01102
sq_overlap	line_horiz	FF2FF1102
sq_overlap	line_vert	FF2FF1102
sq_overlap	line_edge	FF2FF1102
sq_overlap	line_far	FF2FF1102
sq_overlap	sq_big	212101212
sq_overlap	sq_small	FF2FF1212
sq_overlap	sq_overlap	2FFF1FFF2
sq_overlap	sq_touch	212101212
sq_overlap	sq_corner	212FF1FF2
sq_overlap	sq_far	FF2FF1212
sq_overlap	sq_equal	212101212
sq_overlap	poly_hole	FF2F1F212
sq_overlap	mpt	0F2FF10F2
sq_overlap	mline	FF2F01102
sq_overlap	mpoly	212F11212
sq_touch	pt_a	FF2FF10F2
sq_touch	pt_far	FF2FF10F2
sq_touch	pt_edge	FF2FF10F2
sq_touch	pt_corner	FF20F1FF2
sq_touch	line_diag	FF2FF1102
sq_touch	line_horiz	FF2F01102
sq_touch	line_vert	FF2FF1102
sq_touch	line_edge	FF2F01102
sq_touch	line_far	FF2FF1102
sq_touch	sq_big	FF2F11212
sq_touch	sq_small	FF2FF1212
sq_touch	sq_overlap	212101212
sq_touch	sq_touch	2FFF1FFF2
sq_touch	sq_corner	FF2F11212
sq_touch	sq_far	FF2FF1212
sq_touch	sq_equal	FF2F11212
sq_touch	poly_hole	212111212
sq_touch	mpt	FF2FF10F2
sq_touch	mline	FF2FF1102
sq_touch	mpoly	FF2FF1212
sq_corner	pt_a	FF2FF10F2
sq_corner	pt_far	FF2FF10F2
sq_corner	pt_edge	FF2FF10F2
sq_corner	pt_corner	FF20F1FF2
sq_corner	line_diag	FF2FF1102
sq_corner	line_horiz	FF2FF1102
sq_corner	line_vert	FF2FF1102
sq_corner	line_edge	FF2FF1102
sq_corner	line_far	FF2FF1102
sq_corner	sq_big	FF2F01212
sq_corner	sq_small	FF2FF1212
sq_corner	sq_overlap	2FF1FF212
sq_corner	sq_touch	FF2F11212
sq_corner	sq_corner	2FFF1FFF2
sq_corner	sq_far	FF2FF1212
sq_corner	sq_equal	FF2F01212
sq_corner	poly_hole	FF2FF1212
sq_corner	mpt	0F2FF10F2
sq_corner	mline	FF2FF1102
sq_corner	mpoly	FF2FF1212
sq_far	pt_a	FF2FF10F2
sq_far	pt_far	FF2FF10F2
sq_far	pt_edge	FF2FF10F2
sq_far	pt_corner	FF2FF10F2
sq_far	line_diag	FF2FF1102
sq_far	line_horiz	FF2FF1102
sq_far	line_vert	FF2FF1102
sq_far	line_edge	FF2FF1102
sq_far	line_far	FF2FF1102
sq_far	sq_big	FF2FF1212
sq_far	sq_small	FF2FF1212
sq_far	sq_overlap	FF2FF1212
sq_far	sq_touch	FF2FF1212
sq_far	sq_corner	FF2FF1212
sq_far	sq_far	2FFF1FFF2
sq_far	sq_equal	FF2FF1212
sq_far	poly_hole	FF2FF1212
sq_far	mpt	FF2FF10F2
sq_far	mline	FF2FF1102
sq_far	mpoly	FF2FF1212
sq_equal	pt_a	0F2FF1FF2
sq_equal	pt_far	FF2FF10F2
sq_equal	pt_edge	FF20F1FF2
sq_equal	pt_corner	FF20F1FF2
sq_equal	line_diag	1020F1102
sq_equal	line_horiz	1F2001102
sq_equal	line_vert	FF2101102
sq_equal	line_edge	FF2101FF2
sq_equal	line_far	FF2FF1102
sq_equal	sq_big	2FFF1FFF2
sq_equal	sq_small	212FF1FF2
sq_equal	sq_overlap	212101212
sq_equal	sq_touch	FF2F11212
sq_equal	sq_corner	FF2F01212
sq_equal	sq_far	FF2FF1212
sq_equal	sq_equal	2FFF1FFF2
sq_equal	poly_hole	212111212
sq_equal	mpt	0F2FF10F2
sq_equal	mline	1020F1102
sq_equal	mpoly	212F11FF2
poly_hole	pt_a	0F2FF1FF2
poly_hole	pt_far	FF2FF10F2
poly_hole	pt_edge	FF20F1FF2
poly_hole	pt_corner	FF2FF10F2
poly_hole	line_diag	1F2001102
poly_hole	line_horiz	1020F1102
poly_hole	line_vert	FF2101102
poly_hole	line_edge	FF2101FF2
poly_hole	line_far	FF2FF1102
poly_hole	sq_big	212111212
poly_hole	sq_small	212FF1FF2
poly_hole	sq_overlap	FF2F112F2
poly_hole	sq_touch	212111212
poly_hole	sq_corner	FF2FF1212
poly_hole	sq_far	FF2FF1212
poly_hole	sq_equal	212111212
poly_hole	poly_hole	2FFF1FFF2
poly_hole	mpt	0F2FF10F2
poly_hole	mline	1F2001102
poly_hole	mpoly	212F11212
mpt	pt_a	FF0FFF0F2
mpt	pt_far	FF0FFF0F2
mpt	pt_edge	FF0FFF0F2
mpt	pt_corner	FF0FFF0F2
mpt	line_diag	0F0FFF102
mpt	line_horiz	FF0FFF102
mpt	line_vert	FF0FFF102
mpt	line_edge	FF0FFF102
mpt	line_far	FF0FFF102
mpt	sq_big	0F0FFF212
mpt	sq_small	FF0FFF212
mpt	sq_overlap	0F0FFF212
mpt	sq_touch	FF0FFF212
mpt	sq_corner	0F0FFF212
mpt	sq_far	FF0FFF212
mpt	sq_equal	0F0FFF212
mpt	poly_hole	0F0FFF212
mpt	mpt	0FFFFFFF2
mpt	mline	0F0FFF102
mpt	mpoly	0F0FFF212
mline	pt_a	0F1FF0FF2
mline	pt_far	FF1FF00F2
mline	pt_edge	FF1FF00F2
mline	pt_corner	FF1FF00F2
mline	line_diag	1F1F00FF2
mline	line_horiz	0F1FF0102
mline	line_vert	0F1FF0102
mline	line_edge	F01FF0102
mline	line_far	FF1FF0102
mline	sq_big	1010F0212
mline	sq_small	101FF0212
mline	sq_overlap	FF1F00212
mline	sq_touch	FF1FF0212
mline	sq_corner	FF1FF0212
mline	sq_far	FF1FF0212
mline	sq_equal	1010F0212
mline	poly_hole	101F00212
mline	mpt	0F1FF00F2
mline	mline	1FFF0FFF2
mline	mpoly	101F00212
mpoly	pt_a	0F2FF1FF2
mpoly	pt_far	FF2FF10F2
mpoly	pt_edge	FF2FF10F2
mpoly	pt_corner	FF2FF10F2
mpoly	line_diag	1F2001102
mpoly	line_horiz	1F20F1102
mpoly	line_vert	FF21F1102
mpoly	line_edge	FF2101102
mpoly	line_far	FF2FF1102
mpoly	sq_big	2FF11F212
mpoly	sq_small	212101212
mpoly	sq_overlap	2F2111212
mpoly	sq_touch	FF2FF1212
mpoly	sq_corner	FF2FF1212
mpoly	sq_far	FF2FF1212
mpoly	sq_equal	2FF11F212
mpoly	poly_hole	2F2111212
mpoly	mpt	0F2FF10F2
mpoly	mline	1F2001102
mpoly	mpoly	2FFF1FFF2
